district_name,uid,area,min,max,mean,count,sum,median,geometry,source_file,bounds
Nirmal,TSD0013,3729.13,0.21363626420497894,0.3869514763355255,0.3035719300856143,991.0,300.83978271484375,0.31194326281547546,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",28-02-2022.geojson,
Nizamabad,TSD0014,4168.33,0.25022071599960327,0.4056546092033386,0.34949800385657925,1101.0,384.79730224609375,0.3481966257095337,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",28-02-2022.geojson,
Peddapalli,TSD0015,2195.39,0.2899094521999359,0.3953569233417511,0.35975526370543387,582.0,209.3775634765625,0.36567622423171997,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",28-02-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,0.347493439912796,0.3963053524494171,0.37682006472633,504.0,189.9173126220703,0.37755677103996277,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",28-02-2022.geojson,
Sangareddy,TSD0017,4460.37,0.1742209643125534,0.3519785702228546,0.24226698583486128,1176.0,284.9059753417969,0.2436913549900055,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",28-02-2022.geojson,
Siddipet,TSD0018,3637.17,0.26804405450820923,0.3905736207962036,0.3518956738482811,969.0,340.9869079589844,0.35780733823776245,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",28-02-2022.geojson,
Vikarabad,TSD0019,3618.96,0.16571439802646637,0.22522468864917755,0.1866561050898933,946.0,176.57667541503906,0.18532957136631012,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",28-02-2022.geojson,
Wanaparthy,TSD0020,2174.67,0.1787204146385193,0.25666359066963196,0.2219283843833803,571.0,126.72110748291016,0.2290215790271759,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",28-02-2022.geojson,
Warangal Rural,TSD0021,2139.98,0.2690095603466034,0.3944297134876251,0.3556952534957859,571.0,203.10198974609375,0.3582156002521515,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",28-02-2022.geojson,
Warangal Urban,TSD0022,1294.45,0.3496655821800232,0.37589019536972046,0.3652008056640625,340.0,124.16827392578125,0.3672102689743042,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",28-02-2022.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,0.18722553551197052,0.3328173756599426,0.2699823072562604,901.0,243.25405883789062,0.2742670178413391,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",28-02-2022.geojson,
Narayanpet,TSD0024,2380.13,0.17294004559516907,0.25035372376441956,0.21430539694628425,611.0,130.9405975341797,0.21707411110401154,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",28-02-2022.geojson,
Jogulamba Gadwal,TSD0025,2574.21,0.16511577367782593,0.25228628516197205,0.20107784414649907,665.0,133.71676635742188,0.19650207459926605,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",28-02-2022.geojson,
Rangareddy,TSD0026,4997.54,0.1358024626970291,0.2273610532283783,0.1657227834065755,1320.0,218.7540740966797,0.16666162014007568,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",28-02-2022.geojson,
Suryapet,TSD0027,3584.22,0.29128217697143555,0.41008099913597107,0.3653142850026567,941.0,343.7607421875,0.37492835521698,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",28-02-2022.geojson,
Medchal Malkajgiri,TSD0028,1088.52,0.0,0.2955302894115448,0.21997494167751735,288.0,63.352783203125,0.2205970287322998,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",28-02-2022.geojson,
Adilabad,TSD0029,3980.34,0.17933079600334167,0.3207648992538452,0.20534218560034673,1041.0,213.76121520996094,0.1960199773311615,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",28-02-2022.geojson,
Hyderabad,TSD0030,182.64,0.0,0.20956125855445862,0.11664334932963054,48.0,5.598880767822266,0.18294502794742584,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",28-02-2022.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,0.17350861430168152,0.347764253616333,0.20938500212332117,1182.0,247.49307250976562,0.2007468044757843,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",28-02-2022.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,0.20576436817646027,0.3555745780467987,0.28477491721128806,780.0,222.1244354248047,0.2868574857711792,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",28-02-2022.geojson,
Mahabubnagar,TSD0033,2749.62,0.15161249041557312,0.25666359066963196,0.2099945406504285,722.0,151.61605834960938,0.21547386050224304,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",28-02-2022.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,0.12650242447853088,0.2286393791437149,0.16002625347816782,1825.0,292.04791259765625,0.1584063619375229,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",30-04-2022.geojson,
Jagtial,TSD0002,2853.09,0.18652528524398804,0.2229512333869934,0.2005534713060686,758.0,152.01953125,0.19891762733459473,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",30-04-2022.geojson,
Jangoan,TSD0003,2112.71,0.14430706202983856,0.18076267838478088,0.1643674710568887,559.0,91.88141632080078,0.16347889602184296,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",30-04-2022.geojson,
Mulugu,TSD0004,4189.02,0.16456454992294312,0.20463065803050995,0.18494682415018845,1111.0,205.47592163085938,0.1855364590883255,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",30-04-2022.geojson,
Kamareddy,TSD0005,3701.83,0.16723226010799408,0.21974392235279083,0.19059625350343046,977.0,186.21253967285156,0.1905626505613327,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",30-04-2022.geojson,
Karimnagar,TSD0006,2127.79,0.17421354353427887,0.2073943316936493,0.19706962189648786,559.0,110.16191864013672,0.1990993618965149,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",30-04-2022.geojson,
Khammam,TSD0007,4491.25,0.12650242447853088,0.2005903571844101,0.16997837198191676,1160.0,197.17491149902344,0.16999106109142303,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",30-04-2022.geojson,
Mahabubabad,TSD0008,3551.04,0.12758982181549072,0.18717607855796814,0.16923220390164456,933.0,157.89364624023438,0.1739092916250229,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",30-04-2022.geojson,
Mancherial,TSD0009,3909.4,0.14399327337741852,0.22602613270282745,0.18600173642381124,1041.0,193.6278076171875,0.18693609535694122,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",30-04-2022.geojson,
Medak,TSD0010,2771.68,0.17281804978847504,0.22694280743598938,0.18929723562380807,721.0,136.48330688476562,0.1815047562122345,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",30-04-2022.geojson,
Nagarkurnool,TSD0011,6399.07,0.11151635646820068,0.22034892439842224,0.14889316896318736,1639.0,244.03590393066406,0.14086419343948364,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",30-04-2022.geojson,
Nalgonda,TSD0012,7218.26,0.11260995268821716,0.20948125422000885,0.16268328308428406,1890.0,307.4714050292969,0.16643241047859192,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",30-04-2022.geojson,
Nirmal,TSD0013,3729.13,0.18752048909664154,0.2516721487045288,0.21813847823773336,991.0,216.17523193359375,0.21907423436641693,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",30-04-2022.geojson,
Nizamabad,TSD0014,4168.33,0.1761794239282608,0.2516721487045288,0.20588649434462988,1101.0,226.6810302734375,0.2013881355524063,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",30-04-2022.geojson,
Peddapalli,TSD0015,2195.39,0.17140914499759674,0.2066890299320221,0.19324469812137565,582.0,112.46841430664062,0.19694119691848755,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",30-04-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,0.17921696603298187,0.2073943316936493,0.18841804019988528,504.0,94.96269226074219,0.18724016845226288,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",30-04-2022.geojson,
Sangareddy,TSD0017,4460.37,0.173472061753273,0.23304538428783417,0.2046355422662229,1176.0,240.65139770507812,0.20095032453536987,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",30-04-2022.geojson,
Siddipet,TSD0018,3637.17,0.15842676162719727,0.20424136519432068,0.17836069396405765,969.0,172.83151245117188,0.17946498095989227,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",30-04-2022.geojson,
Vikarabad,TSD0019,3618.96,0.14679422974586487,0.21908868849277496,0.179968577862794,946.0,170.25027465820312,0.18099230527877808,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",30-04-2022.geojson,
Wanaparthy,TSD0020,2174.67,0.13757091760635376,0.16361884772777557,0.14458513677433368,571.0,82.55811309814453,0.14191080629825592,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",30-04-2022.geojson,
Warangal Rural,TSD0021,2139.98,0.1740042269229889,0.19165989756584167,0.18353936885158986,571.0,104.80097961425781,0.1829991638660431,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",30-04-2022.geojson,
Warangal Urban,TSD0022,1294.45,0.17087599635124207,0.19165989756584167,0.18327358470243565,340.0,62.313018798828125,0.18230164051055908,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",30-04-2022.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,0.12921008467674255,0.1722126603126526,0.14940554399733802,901.0,134.61439514160156,0.148863285779953,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",30-04-2022.geojson,
Narayanpet,TSD0024,2380.13,0.13083872199058533,0.16618838906288147,0.14476502663570223,611.0,88.45143127441406,0.144636332988739,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",30-04-2022.geojson,
Jogulamba Gadwal,TSD0025,2574.21,0.13679853081703186,0.16361884772777557,0.14879246761924342,665.0,98.94699096679688,0.14676687121391296,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",30-04-2022.geojson,
Rangareddy,TSD0026,4997.54,0.11151635646820068,0.19965985417366028,0.14650933236786814,1320.0,193.39231872558594,0.14276732504367828,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",30-04-2022.geojson,
Suryapet,TSD0027,3584.22,0.16958317160606384,0.20537681877613068,0.1898785225263184,941.0,178.67568969726562,0.18857920169830322,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",30-04-2022.geojson,
Medchal Malkajgiri,TSD0028,1088.52,0.0,0.182984858751297,0.16394289334615073,288.0,47.215553283691406,0.1719701886177063,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",30-04-2022.geojson,
Adilabad,TSD0029,3980.34,0.16950468719005585,0.2418288141489029,0.1920398781782841,1041.0,199.91351318359375,0.18944191932678223,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",30-04-2022.geojson,
Hyderabad,TSD0030,182.64,0.0,0.17731401324272156,0.1007563869158427,48.0,4.836306571960449,0.16044853627681732,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",30-04-2022.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,0.14399327337741852,0.22598403692245483,0.18013995795080504,1182.0,212.92543029785156,0.17274470627307892,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",30-04-2022.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,0.16688109934329987,0.2058066576719284,0.18594602927183493,780.0,145.03790283203125,0.18601678311824799,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",30-04-2022.geojson,
Mahabubnagar,TSD0033,2749.62,0.1230948343873024,0.1597520411014557,0.14417647258726843,722.0,104.09541320800781,0.14478811621665955,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",30-04-2022.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,0.227070152759552,0.3938797116279602,0.2932059342893836,1825.0,535.100830078125,0.2943308651447296,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",30-06-2022.geojson,
Jagtial,TSD0002,2853.09,0.2768252491950989,0.35056909918785095,0.30723161118640746,758.0,232.88156127929688,0.31089887022972107,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",30-06-2022.geojson,
Jangoan,TSD0003,2112.71,0.24449598789215088,0.28994396328926086,0.2631724567447451,559.0,147.1134033203125,0.25876498222351074,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",30-06-2022.geojson,
Mulugu,TSD0004,4189.02,0.3019534945487976,0.3901575207710266,0.339082431192338,1111.0,376.7205810546875,0.33555978536605835,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",30-06-2022.geojson,
Kamareddy,TSD0005,3701.83,0.2542304992675781,0.31470394134521484,0.28504380037743093,977.0,278.48779296875,0.2883705794811249,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",30-06-2022.geojson,
Karimnagar,TSD0006,2127.79,0.2718580961227417,0.3230566382408142,0.3013595553758106,559.0,168.45999145507812,0.30326148867607117,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",30-06-2022.geojson,
Khammam,TSD0007,4491.25,0.2123238891363144,0.25853055715560913,0.23618021997912178,1160.0,273.96905517578125,0.2354271113872528,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",30-06-2022.geojson,
Mahabubabad,TSD0008,3551.04,0.24114608764648438,0.33402156829833984,0.289660225854937,933.0,270.25299072265625,0.2864552140235901,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",30-06-2022.geojson,
Mancherial,TSD0009,3909.4,0.25501734018325806,0.3673956096172333,0.30893316644527496,1041.0,321.59942626953125,0.3123239576816559,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",30-06-2022.geojson,
Medak,TSD0010,2771.68,0.2332557588815689,0.30206578969955444,0.26023816070345007,721.0,187.6317138671875,0.2546042799949646,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",30-06-2022.geojson,
Nagarkurnool,TSD0011,6399.07,0.1604166030883789,0.2711012065410614,0.1936243137548143,1639.0,317.3502502441406,0.18832218647003174,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",30-06-2022.geojson,
Nalgonda,TSD0012,7218.26,0.1604166030883789,0.2730838358402252,0.2131256587921627,1890.0,402.8074951171875,0.20941776037216187,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",30-06-2022.geojson,
Nirmal,TSD0013,3729.13,0.27690982818603516,0.3507228195667267,0.30800153653388307,991.0,305.2295227050781,0.30784496665000916,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",30-06-2022.geojson,
Nizamabad,TSD0014,4168.33,0.25428760051727295,0.3213830292224884,0.29880218090088556,1101.0,328.981201171875,0.30270856618881226,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",30-06-2022.geojson,
Peddapalli,TSD0015,2195.39,0.2928023934364319,0.32402798533439636,0.31279012673499246,582.0,182.04385375976562,0.31676536798477173,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",30-06-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,0.26931121945381165,0.31889253854751587,0.2975642794654483,504.0,149.97239685058594,0.2993529736995697,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",30-06-2022.geojson,
Sangareddy,TSD0017,4460.37,0.24473246932029724,0.30206578969955444,0.2763842628115699,1176.0,325.02789306640625,0.2820461094379425,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",30-06-2022.geojson,
Siddipet,TSD0018,3637.17,0.23804280161857605,0.2988494634628296,0.25843050457744776,969.0,250.41915893554688,0.25837448239326477,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",30-06-2022.geojson,
Vikarabad,TSD0019,3618.96,0.17290343344211578,0.28622162342071533,0.21841227428605642,946.0,206.61801147460938,0.2158253937959671,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",30-06-2022.geojson,
Wanaparthy,TSD0020,2174.67,0.18147382140159607,0.21151621639728546,0.1974928500147083,571.0,112.76841735839844,0.19714799523353577,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",30-06-2022.geojson,
Warangal Rural,TSD0021,2139.98,0.2800741195678711,0.32744768261909485,0.297562954931042,571.0,169.908447265625,0.2972075045108795,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",30-06-2022.geojson,
Warangal Urban,TSD0022,1294.45,0.2533174157142639,0.3036686182022095,0.2860915688907399,340.0,97.27113342285156,0.29544249176979065,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",30-06-2022.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,0.196380153298378,0.2730838358402252,0.2546648878633116,901.0,229.45306396484375,0.2591610550880432,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",30-06-2022.geojson,
Narayanpet,TSD0024,2380.13,0.16393166780471802,0.21345780789852142,0.18784141228358991,611.0,114.77110290527344,0.18455839157104492,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",30-06-2022.geojson,
Jogulamba Gadwal,TSD0025,2574.21,0.17191636562347412,0.21275296807289124,0.1961147451759281,665.0,130.4163055419922,0.20086821913719177,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",30-06-2022.geojson,
Rangareddy,TSD0026,4997.54,0.16444990038871765,0.27414214611053467,0.21066797429865056,1320.0,278.08172607421875,0.2095784842967987,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",30-06-2022.geojson,
Suryapet,TSD0027,3584.22,0.1881457269191742,0.2812783718109131,0.23095579887171228,941.0,217.32940673828125,0.22250208258628845,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",30-06-2022.geojson,
Medchal Malkajgiri,TSD0028,1088.52,0.0,0.26152268052101135,0.24088459544711643,288.0,69.37476348876953,0.2513248026371002,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",30-06-2022.geojson,
Adilabad,TSD0029,3980.34,0.279275506734848,0.33982497453689575,0.3076545942528218,1041.0,320.2684326171875,0.3105641007423401,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",30-06-2022.geojson,
Hyderabad,TSD0030,182.64,0.0,0.259767085313797,0.14940626422564188,48.0,7.1715006828308105,0.24105261266231537,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",30-06-2022.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,0.2561843991279602,0.3673956096172333,0.30616303264792194,1182.0,361.88470458984375,0.3047332763671875,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",30-06-2022.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,0.3006336987018585,0.3932521939277649,0.3408888205503806,780.0,265.8932800292969,0.33206528425216675,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",30-06-2022.geojson,
Mahabubnagar,TSD0033,2749.62,0.16898392140865326,0.21151621639728546,0.1871103091253138,722.0,135.09364318847656,0.18728646636009216,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",30-06-2022.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,0.24284091591835022,0.47670018672943115,0.34639461151541096,1825.0,632.170166015625,0.3440622389316559,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",30-09-2022.geojson,
Jagtial,TSD0002,2853.09,0.2294793725013733,0.3667483329772949,0.2700314484045185,758.0,204.683837890625,0.2672346234321594,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",30-09-2022.geojson,
Jangoan,TSD0003,2112.71,0.21291489899158478,0.2709515392780304,0.23862283942098056,559.0,133.39016723632812,0.2371259480714798,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",30-09-2022.geojson,
Mulugu,TSD0004,4189.02,0.2793145477771759,0.46528270840644836,0.38429898898092935,1111.0,426.9561767578125,0.38657641410827637,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",30-09-2022.geojson,
Kamareddy,TSD0005,3701.83,0.23006637394428253,0.30869829654693604,0.2607606011256957,977.0,254.7631072998047,0.2565433084964752,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",30-09-2022.geojson,
Karimnagar,TSD0006,2127.79,0.23754386603832245,0.2754349410533905,0.2619623173967883,559.0,146.4369354248047,0.2610347867012024,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",30-09-2022.geojson,
Khammam,TSD0007,4491.25,0.23962728679180145,0.3032607138156891,0.2667918764311692,1160.0,309.47857666015625,0.26896974444389343,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",30-09-2022.geojson,
Mahabubabad,TSD0008,3551.04,0.2493649423122406,0.37925657629966736,0.29133735157924706,933.0,271.8177490234375,0.27540382742881775,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",30-09-2022.geojson,
Mancherial,TSD0009,3909.4,0.2679876685142517,0.42331475019454956,0.33640279779058596,1041.0,350.1953125,0.33612608909606934,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",30-09-2022.geojson,
Medak,TSD0010,2771.68,0.23920685052871704,0.34880539774894714,0.2597358269764216,721.0,187.26953125,0.24993643164634705,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",30-09-2022.geojson,
Nagarkurnool,TSD0011,6399.07,0.20133157074451447,0.36716100573539734,0.2724580142176537,1639.0,446.5586853027344,0.2661980390548706,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",30-09-2022.geojson,
Nalgonda,TSD0012,7218.26,0.1842728555202484,0.34866252541542053,0.2516659045345569,1890.0,475.6485595703125,0.24964849650859833,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",30-09-2022.geojson,
Nirmal,TSD0013,3729.13,0.29308536648750305,0.42029428482055664,0.3668030893766555,991.0,363.5018615722656,0.36806559562683105,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",30-09-2022.geojson,
Nizamabad,TSD0014,4168.33,0.22916685044765472,0.40444090962409973,0.30459131835050524,1101.0,335.35504150390625,0.30422884225845337,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",30-09-2022.geojson,
Peddapalli,TSD0015,2195.39,0.23754386603832245,0.32677796483039856,0.2671135184691124,582.0,155.46006774902344,0.2655390799045563,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",30-09-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,0.22449879348278046,0.26244059205055237,0.2419178675091456,504.0,121.92660522460938,0.24217501282691956,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",30-09-2022.geojson,
Sangareddy,TSD0017,4460.37,0.25068023800849915,0.3615341782569885,0.31474978907578655,1176.0,370.145751953125,0.310678631067276,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",30-09-2022.geojson,
Siddipet,TSD0018,3637.17,0.2189575433731079,0.2740858793258667,0.24670438500749806,969.0,239.05654907226562,0.24756315350532532,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",30-09-2022.geojson,
Vikarabad,TSD0019,3618.96,0.2381357103586197,0.35346394777297974,0.29484632302540303,946.0,278.92462158203125,0.29870444536209106,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",30-09-2022.geojson,
Wanaparthy,TSD0020,2174.67,0.22916491329669952,0.36367282271385193,0.26521442901023423,571.0,151.43743896484375,0.2600952386856079,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",30-09-2022.geojson,
