district_name,uid,area,min,max,mean,count,sum,median,geometry,source_file,bounds
Warangal Rural,TSD0021,2139.98,6.516700436244954e-05,8.997178146031314e-05,7.621911772944762e-05,571.0,0.043521116223514594,7.559530384165648e-05,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-01-2023.geojson,
Warangal Urban,TSD0022,1294.45,6.815994583845203e-05,9.200235719422546e-05,7.746560820443502e-05,340.0,0.02633830678950791,7.610881711343816e-05,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-01-2023.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,5.919888498302831e-05,7.631817910024658e-05,6.546173451516247e-05,901.0,0.05898102279816138,6.486455412667534e-05,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-01-2023.geojson,
Narayanpet,TSD0024,2380.13,6.190415184684809e-05,0.00017433865930876807,7.14787436564079e-05,611.0,0.043673512374065235,6.725546232386739e-05,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-01-2023.geojson,
Jogulamba Gadwal,TSD0025,2574.21,5.886834763471804e-05,6.958951521853041e-05,6.491179843292451e-05,665.0,0.0431663459578948,6.531266600214884e-05,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-01-2023.geojson,
Rangareddy,TSD0026,4997.54,5.711854670488216e-05,0.00013531363426632655,7.242824241287938e-05,1320.0,0.09560527998500079,6.91953734265059e-05,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-01-2023.geojson,
Suryapet,TSD0027,3584.22,6.119380060418315e-05,0.0001555066233142802,8.476168628541039e-05,941.0,0.07976074679457118,7.726908215577739e-05,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-01-2023.geojson,
Medchal Malkajgiri,TSD0028,1088.52,6.906074711799206e-05,0.00013553502955170683,8.788493215269603e-05,288.0,0.025310860459976457,8.376465289201132e-05,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-01-2023.geojson,
Adilabad,TSD0029,3980.34,6.287287941290315e-05,9.202140584287422e-05,7.022345538046938e-05,1041.0,0.07310261705106863,6.906646674038554e-05,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-01-2023.geojson,
Hyderabad,TSD0030,182.64,9.474643977505237e-05,0.00013324721519038523,0.000117786300864814,48.0,0.005653742441511072,0.00011838367629116559,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-01-2023.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,5.990589405790985e-05,0.00013082126552933597,7.880155544413262e-05,1182.0,0.09314343853496475,7.457833529303741e-05,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-01-2023.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,6.213009970215466e-05,0.00019249468707273663,8.361540408747346e-05,780.0,0.0652200151882293,7.64161554999926e-05,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-01-2023.geojson,
Mahabubnagar,TSD0033,2749.62,5.9852154508937426e-05,7.193111671292478e-05,6.563032333031285e-05,722.0,0.047385093444485875,6.549535198090733e-05,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-01-2023.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,6.440260798110479e-05,0.00019968984488043202,9.309453851331304e-05,1825.0,0.1698975327867963,8.692877596562185e-05,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-02-2023.geojson,
Jagtial,TSD0002,2853.09,7.06160475121299e-05,9.387987115823051e-05,8.053838182973183e-05,758.0,0.061048093426936734,8.073251764788675e-05,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-02-2023.geojson,
Jangoan,TSD0003,2112.71,7.35689890760475e-05,8.808732530028206e-05,8.082935121091564e-05,559.0,0.04518360732690184,8.088695112040593e-05,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-02-2023.geojson,
Mulugu,TSD0004,4189.02,7.043691541709833e-05,0.00012014600386843762,8.14301308155258e-05,1111.0,0.09046887533604916,7.984985355592436e-05,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-02-2023.geojson,
Kamareddy,TSD0005,3701.83,6.724776752412141e-05,8.405042712166582e-05,7.580892217328149e-05,977.0,0.07406531696329602,7.607776387860242e-05,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-02-2023.geojson,
Karimnagar,TSD0006,2127.79,7.809816144713897e-05,0.00013564806683270442,9.445549418406855e-05,559.0,0.05280062124889432,9.012497819689914e-05,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-02-2023.geojson,
Khammam,TSD0007,4491.25,7.007818255236503e-05,0.00011544168938651186,8.622727606337511e-05,1160.0,0.10002364023351512,8.712338606788259e-05,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-02-2023.geojson,
Mahabubabad,TSD0008,3551.04,7.346112222256073e-05,0.00010321402140617026,8.728047133119118e-05,933.0,0.08143267975200137,8.782826637692602e-05,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-02-2023.geojson,
Mancherial,TSD0009,3909.4,8.193704479137471e-05,0.0002701251516996412,0.00011158879383946029,1041.0,0.11616393438687816,0.00010178281920024127,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-02-2023.geojson,
Medak,TSD0010,2771.68,6.89869437794312e-05,8.494936954500003e-05,7.574977776765152e-05,721.0,0.054615589770476744,7.569340811431095e-05,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-02-2023.geojson,
Nagarkurnool,TSD0011,6399.07,6.276447676808183e-05,9.202498256367468e-05,7.058824306740099e-05,1639.0,0.11569413038747021,7.041122354946843e-05,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-02-2023.geojson,
Nalgonda,TSD0012,7218.26,6.285292864525774e-05,0.00011529753904609772,7.245478003640974e-05,1890.0,0.13693953426881442,7.205235907662729e-05,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-02-2023.geojson,
Nirmal,TSD0013,3729.13,7.071966464114301e-05,0.00010687290967264853,8.313146423959536e-05,991.0,0.08238328106143901,8.273312681668573e-05,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-02-2023.geojson,
Nizamabad,TSD0014,4168.33,6.501199651035473e-05,8.372931030993915e-05,7.476917886623537e-05,1101.0,0.08232086593172513,7.516027912922473e-05,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-02-2023.geojson,
Peddapalli,TSD0015,2195.39,8.275715840541272e-05,0.00036106448650873496,0.00013898186192993733,582.0,0.08088744364322352,0.00012068005162461595,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-02-2023.geojson,
Rajanna Sircilla,TSD0016,1897.97,7.281586489598504e-05,8.746946687430492e-05,7.877407903201506e-05,504.0,0.039702135832135596,7.835287096026171e-05,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-02-2023.geojson,
Sangareddy,TSD0017,4460.37,7.043633027329362e-05,0.00013474680509960904,7.958633859379952e-05,1176.0,0.09359353418630822,7.684431985940777e-05,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-02-2023.geojson,
Siddipet,TSD0018,3637.17,7.050123881764454e-05,0.00010210002108404192,8.161907691052837e-05,969.0,0.07908888552630199,8.135176510561149e-05,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-02-2023.geojson,
Vikarabad,TSD0019,3618.96,7.53235341144046e-05,0.00013588804408638152,8.498181941679819e-05,946.0,0.08039280116829109,8.39169221626524e-05,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-02-2023.geojson,
Wanaparthy,TSD0020,2174.67,6.820618355703836e-05,7.912281707783755e-05,7.339397938533251e-05,571.0,0.04190796222902486,7.329640131350563e-05,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-02-2023.geojson,
Warangal Rural,TSD0021,2139.98,7.626849609000314e-05,0.00011395775404843348,8.94657903503765e-05,571.0,0.05108496629006498,8.773943414348957e-05,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-02-2023.geojson,
Warangal Urban,TSD0022,1294.45,7.725753792272088e-05,0.0001001667495342735,8.571463933453338e-05,340.0,0.02914297737374135,8.514355123748172e-05,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-02-2023.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,7.005005380355621e-05,9.505358235171249e-05,7.92178745336988e-05,901.0,0.07137530495486262,7.809805573352704e-05,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-02-2023.geojson,
Narayanpet,TSD0024,2380.13,7.450523623810736e-05,0.00013066702850427178,8.137836921829589e-05,611.0,0.04972218359237879,7.980441417872931e-05,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-02-2023.geojson,
Jogulamba Gadwal,TSD0025,2574.21,6.757117573402432e-05,7.794499671999851e-05,7.348004930191736e-05,665.0,0.04886423278577504,7.368834602667359e-05,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-02-2023.geojson,
Rangareddy,TSD0026,4997.54,6.8899005285973e-05,0.00016207709633234775,9.314733963116763e-05,1320.0,0.12295448831314126,8.885829704829537e-05,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-02-2023.geojson,
Suryapet,TSD0027,3584.22,6.970178113673207e-05,0.00019550805061735558,8.823058028331996e-05,941.0,0.08302497604660408,7.865793714316387e-05,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-02-2023.geojson,
Medchal Malkajgiri,TSD0028,1088.52,7.911573780147339e-05,0.00015247006040086433,9.945928133098781e-05,288.0,0.02864427302332449,9.466820777238301e-05,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-02-2023.geojson,
Adilabad,TSD0029,3980.34,7.849127061975616e-05,0.0001137318171198739,8.787753587778606e-05,1041.0,0.09148051484877529,8.6885974602473e-05,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-02-2023.geojson,
Hyderabad,TSD0030,182.64,0.00012222740602300914,0.00016399810955083615,0.00014645289315645715,48.0,0.007029738871509943,0.00014908852283162198,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-02-2023.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,8.112911914797122e-05,0.00013010546693928315,9.313124982508918e-05,1182.0,0.11008113729325542,9.220163306598586e-05,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-02-2023.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,7.05361219292253e-05,0.00018667293110153081,9.445533486796436e-05,780.0,0.0736751611970122,8.789785710678442e-05,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-02-2023.geojson,
Mahabubnagar,TSD0033,2749.62,7.282702662840656e-05,9.167970384510163e-05,8.169685539366359e-05,722.0,0.05898512959422511,8.168897113999853e-05,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-02-2023.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,7.152395955309756e-05,0.00017205709566295717,9.343421210709618e-05,1825.0,0.17051743709545053,8.946747461227848e-05,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-03-2023.geojson,
Jagtial,TSD0002,2853.09,7.402448355134443e-05,0.00010203237974868614,8.033843834385073e-05,758.0,0.060896536264638854,7.98805112890201e-05,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-03-2023.geojson,
Jangoan,TSD0003,2112.71,7.09531856931553e-05,8.049309008010977e-05,7.550464176959018e-05,559.0,0.04220709474920091,7.535995307050821e-05,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-03-2023.geojson,
Mulugu,TSD0004,4189.02,7.813549576834083e-05,0.00011428729651786947,9.081743109761313e-05,1111.0,0.10089816594944818,8.975517289332957e-05,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-03-2023.geojson,
Kamareddy,TSD0005,3701.83,6.982616733015595e-05,8.409673839334322e-05,7.681553990085322e-05,977.0,0.0750487824831336,7.683599155140268e-05,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-03-2023.geojson,
Karimnagar,TSD0006,2127.79,7.316761647813698e-05,8.755420413578519e-05,7.820592105201134e-05,559.0,0.04371710986807434,7.772997732020256e-05,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-03-2023.geojson,
Khammam,TSD0007,4491.25,7.375516032556518e-05,0.00011005700135745874,8.197776839628686e-05,1160.0,0.09509421133969276,8.109764635336536e-05,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-03-2023.geojson,
Mahabubabad,TSD0008,3551.04,6.9654676150644e-05,0.0001034472838972565,8.378676860257361e-05,933.0,0.07817305510620118,8.1958590727391e-05,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-03-2023.geojson,
Mancherial,TSD0009,3909.4,7.791634046474867e-05,0.0002701829737544457,0.00012163669663333573,1041.0,0.1266238011953025,0.00011404473119912404,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-03-2023.geojson,
Medak,TSD0010,2771.68,7.263118482980343e-05,9.174868732608891e-05,7.965668516643678e-05,721.0,0.057432470005000916,7.921236610894705e-05,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-03-2023.geojson,
Nagarkurnool,TSD0011,6399.07,6.453008211479148e-05,9.038477981802566e-05,7.557564235050422e-05,1639.0,0.12386847781247641,7.457291613577414e-05,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-03-2023.geojson,
Nalgonda,TSD0012,7218.26,6.653576229705951e-05,0.00010673867940410114,7.526657581261502e-05,1890.0,0.14225382828584238,7.438629406859166e-05,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-03-2023.geojson,
Nirmal,TSD0013,3729.13,6.90673241771096e-05,9.443977236640828e-05,7.851916490815355e-05,991.0,0.07781249242398017,7.708020997913175e-05,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-03-2023.geojson,
Nizamabad,TSD0014,4168.33,6.793254968721456e-05,8.728537051160501e-05,7.588085619417971e-05,1101.0,0.08354482266979185,7.60926067019274e-05,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-03-2023.geojson,
Peddapalli,TSD0015,2195.39,7.601714880484017e-05,0.0003035352107950688,0.00010889914046177353,582.0,0.0633792997487522,9.257333053704441e-05,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-03-2023.geojson,
Rajanna Sircilla,TSD0016,1897.97,7.286314060356839e-05,8.343779141012012e-05,7.781057336536993e-05,504.0,0.03921652897614644,7.781234231540933e-05,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-03-2023.geojson,
Sangareddy,TSD0017,4460.37,7.087071153345419e-05,0.00012273847815460356,8.381879594396164e-05,1176.0,0.09857090403009888,8.056659510103707e-05,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-03-2023.geojson,
Siddipet,TSD0018,3637.17,7.08417023015758e-05,8.98783767781336e-05,7.802610715573349e-05,969.0,0.07560729783390575,7.777697187715354e-05,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-03-2023.geojson,
Vikarabad,TSD0019,3618.96,7.155796849892699e-05,0.00012149832548814549,8.458531051195726e-05,946.0,0.08001770374431157,8.285674744467445e-05,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-03-2023.geojson,
Wanaparthy,TSD0020,2174.67,7.120447660371078e-05,8.532566387657816e-05,7.692187860962955e-05,571.0,0.043922392686098474,7.691070054812578e-05,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-03-2023.geojson,
Warangal Rural,TSD0021,2139.98,7.060197878747786e-05,8.723542225024174e-05,7.905372555234678e-05,571.0,0.04513967729039001,7.93024830574694e-05,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-03-2023.geojson,
Warangal Urban,TSD0022,1294.45,7.330540781597284e-05,8.733774869212884e-05,7.92162021188056e-05,340.0,0.026933508720393906,7.882323873904061e-05,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-03-2023.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,6.921414817240572e-05,8.756538318732403e-05,7.653171890908953e-05,901.0,0.06895507873708967,7.574549896794361e-05,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-03-2023.geojson,
Narayanpet,TSD0024,2380.13,7.382114583569489e-05,0.00013050054603756372,8.449264131574681e-05,611.0,0.0516250038439213,8.168391632077385e-05,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-03-2023.geojson,
Jogulamba Gadwal,TSD0025,2574.21,7.680683881767344e-05,0.00011630944690747305,8.39299431649574e-05,665.0,0.055813412204696676,8.186351352735364e-05,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-03-2023.geojson,
Rangareddy,TSD0026,4997.54,6.995893923972192e-05,0.00013062477202984663,8.434873387327926e-05,1320.0,0.11134032871272861,8.078876135392016e-05,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-03-2023.geojson,
Suryapet,TSD0027,3584.22,7.223238347115092e-05,0.00014183633508674386,8.486642990894159e-05,941.0,0.07985931054431403,7.911129361467306e-05,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-03-2023.geojson,
Medchal Malkajgiri,TSD0028,1088.52,7.786873139994798e-05,0.00012915192263337333,9.863297317839486e-05,288.0,0.028406296275377718,9.62190804842118e-05,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-03-2023.geojson,
Adilabad,TSD0029,3980.34,7.48999852005581e-05,0.00010471473416453984,8.501793234089122e-05,1041.0,0.08850366756686776,8.413884849831424e-05,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-03-2023.geojson,
Hyderabad,TSD0030,182.64,0.00010784415955519477,0.00012896139651559578,0.00012022763330764844,48.0,0.005770926398767125,0.00011990985457905506,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-03-2023.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,7.911613813425824e-05,0.00013011644623059785,9.734759201281e-05,1182.0,0.11506485375914142,9.72078529410972e-05,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-03-2023.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,7.85978064068428e-05,0.00013978355618999249,9.490004063245904e-05,780.0,0.07402203169331806,9.19823360390718e-05,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-03-2023.geojson,
Mahabubnagar,TSD0033,2749.62,7.106601229034958e-05,8.326304741565724e-05,7.753836609143973e-05,722.0,0.05598270031801948,7.762035804126748e-05,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-03-2023.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,7.163449316689247e-05,0.0001764640762625125,8.617365226156715e-05,1825.0,0.15726691537736004,8.152168386274224e-05,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-04-2023.geojson,
Jagtial,TSD0002,2853.09,6.915737184579682e-05,0.00011169961403302668,7.75236783816945e-05,758.0,0.05876294821332443,7.599531823908456e-05,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-04-2023.geojson,
Jangoan,TSD0003,2112.71,7.1404157841887e-05,8.182145670603337e-05,7.724815848500209e-05,559.0,0.04318172059311617,7.712833790678607e-05,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-04-2023.geojson,
Mulugu,TSD0004,4189.02,6.996858970633829e-05,0.0001098741318854333,8.227113066483266e-05,1111.0,0.09140322616862909,8.12109932591497e-05,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-04-2023.geojson,
Kamareddy,TSD0005,3701.83,6.425194171687093e-05,8.078592176090855e-05,7.184613477928614e-05,977.0,0.07019367367936255,7.178623857870216e-05,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-04-2023.geojson,
Karimnagar,TSD0006,2127.79,7.179030196278369e-05,8.979555579351415e-05,7.995492646704773e-05,559.0,0.04469480389507968,7.984267339434407e-05,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-04-2023.geojson,
Khammam,TSD0007,4491.25,7.368843793436044e-05,0.00012579325500365138,8.41507274170797e-05,1160.0,0.09761484380381245,8.190841122304943e-05,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-04-2023.geojson,
Mahabubabad,TSD0008,3551.04,7.073136111665841e-05,8.591869127765567e-05,7.696608339391185e-05,933.0,0.07180935580651976,7.68426772950044e-05,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-04-2023.geojson,
Mancherial,TSD0009,3909.4,7.525211268269228e-05,0.0002845444041638719,0.00011358773376066702,1041.0,0.11824483084485438,0.00010132852473625616,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-04-2023.geojson,
Medak,TSD0010,2771.68,6.451937021706958e-05,9.061291433424716e-05,7.4441974289538e-05,721.0,0.053672663462756905,7.358676261226077e-05,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-04-2023.geojson,
Nagarkurnool,TSD0011,6399.07,6.408044655695006e-05,9.111143932512604e-05,7.713206198874833e-05,1639.0,0.1264194495995585,7.750508343659513e-05,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-04-2023.geojson,
Nalgonda,TSD0012,7218.26,6.314202900506762e-05,0.00011813069041611612,7.796277998137485e-05,1890.0,0.14734965416479848,7.719486208985106e-05,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-04-2023.geojson,
